sentence_id,word,label
1158,Antônio,I-LOC
1158,Martins,I-LOC
1158,de,I-LOC
1158,Oliveira,I-LOC
1158,General,B-LOC
1158,Olímpio,I-LOC
1158,dá,I-LOC
1158,Fonseca,I-LOC
1158,Ana,B-LOC
1158,Lima,I-LOC
1158,chefe,B-PER
1158,Daniel,B-PER
1158,vulgo,B-PER
1158,DN,I-PER
1158,Vila,B-LOC
1158,União,I-LOC
1159,local,B-LOC
1159,Detran,B-ORG
1160,Bloco,B-LOC
1160,rio,I-LOC
1160,grande,I-LOC
1160,do,I-LOC
1160,norte,I-LOC
1160,vila,B-LOC
1160,portuária,I-LOC
1160,terraço,B-LOC
1160,edifício,B-LOC
1161,bombeiros,B-PER
1161,kall's,B-ORG
1161,corpo,B-ORG
1161,de,I-ORG
1161,bombeiros,I-ORG
1162,Rua,B-LOC
1162,Aníbal,I-LOC
1162,benévolo,I-LOC
1162,Lage,B-LOC
1162,homem,B-PER
1162,Polícia,B-ORG
1162,ninguém,B-PER
1162,olheiro,B-PER
1162,ruas,B-LOC
1162,Carmo,I-LOC
1162,neto,I-LOC
1162,sao,B-LOC
1162,martins,I-LOC
1162,presidente,B-LOC
1162,Barroso,I-LOC
1162,gansos,B-PER
1162,Lage,B-LOC
1163,Inquilino,B-PER
1163,Capivara,B-PER
1163,mendigo,I-PER
1163,CAPS,B-ORG
1163,Prefeitura,B-ORG
1163,YouTube,B-ORG
1163,Facebook,B-ORG
1163,Whatsapp,B-ORG
1163,pais,B-PER
1164,tr,B-LOC
1164,Miguel,I-LOC
1164,pinto,I-LOC
1165,Prezados,B-PER
1165,praça,B-LOC
1165,saenz,I-LOC
1165,peña,I-LOC
1165,Tijuca/RJ,B-LOC
1165,capital,B-LOC
1165,praça,B-LOC
1165,X,I-LOC
1165,Rua,B-LOC
1165,Gen,I-LOC
1165,Roca,I-LOC
1165,menores,B-PER
1165,homens,B-PER
1165,maiores,B-PER
1165,de,I-PER
1165,idade,I-PER
1165,menores,B-PER
1165,moradores,B-PER
1165,rua,B-LOC
1165,menores,B-PER
1165,ladrões,B-PER
1166,menores,B-PER
1166,local,B-LOC
1166,bandidos,B-PER
1166,favelas,B-LOC
1167,casa,B-LOC
1167,dono,B-PER
1167,bar,B-LOC
1167,deposito,B-LOC
1167,de,I-LOC
1167,bebidas,I-LOC
1167,outro,B-PER
1167,cara,I-PER
1167,rua,B-LOC
1167,rua,B-LOC
1167,Ninguem,B-PER
1167,rapaz,B-PER
1167,bar,B-LOC
1167,casa,B-LOC
1168,bandidos,B-PER
1168,Vilar,B-LOC
1168,dos,I-LOC
1168,Teles,I-LOC
1168,sao,B-LOC
1168,João,I-LOC
1168,de,I-LOC
1168,Meriti,I-LOC
1168,bandidos,B-PER
1168,morro,B-LOC
1168,do,I-LOC
1168,amor,I-LOC
1168,jardim,B-LOC
1168,íris,I-LOC
1168,morro,B-LOC
1168,do,I-LOC
1168,fumacê,I-LOC
1168,venda,B-LOC
1168,velha,I-LOC
1168,homem,B-PER
1168,santuário,B-LOC
1168,morro,B-LOC
1168,sao,B-LOC
1168,João,I-LOC
1168,de,I-LOC
1168,Meriti,I-LOC
1168,Vilson,B-PER
1168,Ricardo,I-PER
1168,Fiúza,I-PER
1168,dos,I-PER
1168,santos,I-PER
1168,Vilson,B-PER
1168,Ricardo,I-PER
1168,dos,I-PER
1168,santos,I-PER
1168,Fiúza,I-PER
1168,Vulgo,B-PER
1168,Mara,I-PER
1168,titio,B-PER
1169,rua,B-LOC
1169,santo,I-LOC
1169,antonio,I-LOC
1169,ruas,B-LOC
1169,sergipe,I-LOC
1169,paraiba,B-LOC
1169,bandidos,B-PER
1169,moradores,B-PER
1169,esquina,B-LOC
1169,rua,B-LOC
1169,sergipe,I-LOC
1169,santo,B-LOC
1169,antonio,I-LOC
1169,casa,B-LOC
1169,rua,B-LOC
1169,santo,I-LOC
1169,antonio,I-LOC
1169,rua,B-LOC
1169,policia,B-ORG
1169,dono,B-PER
1169,casa,B-LOC
1169,rua,B-LOC
1169,moradores,B-PER
1169,bairro,B-LOC
1169,criancas,B-PER
1169,idosos,B-PER
1170,bandidos,B-PER
1170,estrada,B-LOC
1170,do,I-LOC
1170,Porto,I-LOC
1170,Velho,I-LOC
1170,cordovil,B-LOC
1170,indivíduo,B-PER
1170,estrada,B-LOC
1170,do,I-LOC
1170,Porto,I-LOC
1170,Velho,I-LOC
1170,comunidade,B-LOC
1170,vulgo,B-PER
1170,russo,I-PER
1170,mãe,B-PER
1170,Sabrina,B-PER
1170,prédio,B-LOC
1171,sargento,B-PER
1171,São,B-LOC
1171,João,I-LOC
1171,Guedes,B-PER
1171,santuário,B-LOC
1171,Caxias,B-LOC
1171,polícia,B-ORG
1171,igrejinha,B-LOC
1171,moça,B-PER
1172,pessoas,B-PER
1172,crianças,B-PER
1172,pequenas,I-PER
1173,cordoeira,B-LOC
1174,complexo,B-LOC
1174,da,I-LOC
1174,manguerinha,I-LOC
1174,comunidade,B-LOC
1174,pacificada,I-LOC
1174,bandidos,B-PER
1174,traficante,B-PER
1174,vulgo,B-PER
1174,Charlinho,I-PER
1174,comunidade,B-LOC
1174,estabelecimento,B-LOC
1174,Boteco,I-LOC
1174,Carioca,I-LOC
1174,andré,B-LOC
1174,lanches,I-LOC
1174,rua,B-LOC
1174,Dr,I-LOC
1174,.,I-LOC
1174,Otávio,I-LOC
1174,áscoli,I-LOC
1174,rua,B-LOC
1174,Carlos,I-LOC
1174,de,I-LOC
1174,matos,I-LOC
1175,Bandidos,B-PER
1175,Jacaré,B-LOC
1175,pica,B-PER
1175,pau,I-PER
1175,Prezunic,B-ORG
1175,Cachambi,B-LOC
1175,rua,B-LOC
1175,Miguel,I-LOC
1175,Cervantes,I-LOC
1176,Alessandro,B-PER
1176,Queiroz,I-PER
1176,traficante,B-PER
1176,facção,B-ORG
1176,CV,B-ORG
1176,companhia,B-ORG
1176,Supergasbras,I-ORG
1176,Ultragaz,B-ORG
1176,Galo,B-LOC
1176,Branco,I-LOC
1176,Proprietária,B-PER
1176,Dna,B-PER
1176,Rose,B-PER
1176,Rafael,B-PER
1176,filho,B-PER
1176,Alessandro,B-PER
1176,Queiroz,I-PER
1176,Dono,B-PER
1176,Casa,B-LOC
1176,de,I-LOC
1176,Festas,I-LOC
1176,Chácara,B-LOC
1176,do,I-LOC
1176,Amor,I-LOC
1176,Facebook,B-ORG
1177,aluno,B-PER
1177,policia,B-ORG
1177,militar,I-ORG
1177,soldado,B-PER
1177,Cefap,B-ORG
1177,militar,B-PER
1177,comparsas,B-PER
1177,militar,B-PER
1177,comparsa,B-PER
1177,militar,B-PER
1177,-Marcelo,B-PER
1177,rua,B-LOC
1177,dos,I-LOC
1177,comerciários,I-LOC
1177,bairro,B-LOC
1177,Dona,I-LOC
1177,Neli,I-LOC
1177,Cidade-Nova,B-LOC
1177,iguaçu,I-LOC
1177,militar,B-PER
1177,militar,B-PER
1177,nova,B-LOC
1177,iguaçu,I-LOC
1177,comparsas,B-PER
1178,Vizinho,B-PER
1178,Endereço,B-LOC
1178,servidão,I-LOC
1178,Jorge,I-LOC
1178,Justen,I-LOC
1178,casa,B-LOC
1178,amarela,I-LOC
1178,celminha,B-PER
1178,pessoas,B-PER
1178,casa,B-LOC
1178,casa,B-LOC
1178,traficante,B-PER
1178,Maicon,B-PER
1178,dona,B-PER
1178,casa,B-LOC
1178,Cintia,B-PER
1178,pessoas,B-PER
1178,região,B-LOC
1178,menores,B-PER
1179,Localização,B-LOC
1179,RUA,B-LOC
1179,RUA,B-LOC
1179,GRANJA,B-LOC
1179,SÃO,I-LOC
1179,JOSÉ,I-LOC
1179,CONDOMÍNIO,B-LOC
1179,DA,I-LOC
1179,BANDEIRA,I-LOC
1179,RUA,B-LOC
1179,JORGE,I-LOC
1179,BATISTA,I-LOC
1179,FERREIRA,I-LOC
1179,COELHO,B-LOC
1179,SÃO,B-LOC
1179,GONÇALO,I-LOC
1179,RJ,B-LOC
1179,FERRO,B-LOC
1179,VELHO,I-LOC
1179,MARANHÃO,B-PER
1179,RUA,B-LOC
1179,DA,I-LOC
1179,TORRE,I-LOC
1179,LOCAL,B-LOC
1179,LOCAL,B-LOC
1180,Rua,B-LOC
1180,Garcia,I-LOC
1180,redondo,I-LOC
1180,bairro,B-LOC
1180,cachambi,B-LOC
1181,Jardim,B-LOC
1181,Primavera,I-LOC
1181,Duque,B-LOC
1181,de,I-LOC
1181,Caxias,I-LOC
1181,sítio,B-LOC
1181,Primavera,I-LOC
1181,estação,B-LOC
1181,de,I-LOC
1181,trem,I-LOC
1181,Primavera,B-LOC
1181,Cangulo,B-LOC
1181,linha,B-LOC
1181,do,I-LOC
1181,trem,I-LOC
1181,Reduc,B-ORG
1181,Gramacho,B-LOC
1182,x-9,B-PER
1182,traficante,B-PER
1182,ninguém,B-PER
1182,polícias,B-ORG
1182,traficantes,B-PER
1182,polícia,B-ORG
1182,família,B-PER
1182,polícia,B-ORG
1182,família,B-PER
1182,policiais,B-PER
1182,gente,B-PER
1182,gente,B-PER
1182,gente,B-PER
1182,gente,B-PER
1182,local,B-LOC
1182,crianças,B-PER
1182,criança,B-PER
1182,maiores,B-PER
1182,campo,B-LOC
1182,campo,B-LOC
1182,Alguns,B-PER
1182,outros,B-PER
1182,campo,B-LOC
1182,outros,B-PER
1183,endereço,B-LOC
1183,pessoas,B-PER
1183,moradores,B-PER
1183,pedestres,B-PER
1183,bairro,B-LOC
1183,pessoas,B-PER
1183,meliciano,B-PER
1183,Av,B-LOC
1183,São,I-LOC
1183,José,I-LOC
1183,dos,I-LOC
1183,campos,I-LOC
1183,rua,B-LOC
1183,Quarenta,I-LOC
1183,e,I-LOC
1183,Três,I-LOC
1183,esquina,B-LOC
1183,endereço,B-LOC
1183,local,B-LOC
1183,cidadão,B-PER
1183,local,B-LOC
1183,rua,B-LOC
1183,Homens,B-PER
1183,moradores,B-PER
1183,bairro,B-LOC
1184,casa,B-LOC
1184,colégio,B-ORG
1184,São,I-ORG
1184,Francisco,I-ORG
1184,chefe,B-PER
1184,milícia,B-PER
1184,Caxias,B-LOC
1184,são,B-LOC
1184,João,I-LOC
1184,de,I-LOC
1184,Meriti,I-LOC
1184,Belford,B-LOC
1184,roxo,I-LOC
1184,dp,B-ORG
1184,divisão,B-ORG
1184,de,I-ORG
1184,homicídios,I-ORG
1184,quadrilha,B-PER
1184,casa,B-LOC
1184,primo,B-PER
1184,boi,B-PER
1184,casa,B-LOC
1186,Rua,B-LOC
1186,Luciene,I-LOC
1186,Vila,I-LOC
1186,franca,I-LOC
1186,da,I-LOC
1186,silveira,I-LOC
1186,Corumba,B-LOC
1186,nova,B-LOC
1186,iguaçu,I-LOC
1186,rio,B-LOC
1186,de,I-LOC
1186,janeiro,I-LOC
1186,meninas,B-PER
1186,menores,I-PER
1187,baianinho,B-PER
1188,Capivara,B-PER
1188,mendigo,I-PER
1188,CAPS,B-ORG
1188,Prefeitura,B-ORG
1188,YouTube,B-ORG
1188,Facebook,B-ORG
1188,Indivíduo,B-PER
1188,Lúcio,B-PER
1188,Cláudio,I-PER
1188,Lima,I-PER
1188,Morro,B-LOC
1188,Casa,I-LOC
1188,Branca,I-LOC
1188,R,B-LOC
1188,.,I-LOC
1188,São,I-LOC
1188,Miguel,I-LOC
1188,Marechal,B-LOC
1188,Trompovisky,I-LOC
1188,Av,B-LOC
1188,.,I-LOC
1188,Maracanã,I-LOC
1188,Tijuca,B-LOC
1189,PESSOA,B-PER
1189,Vossa,B-PER
1189,Excelência,I-PER
1190,9BPM,B-ORG
1190,vagabungem,B-PER
1190,praça,B-LOC
1190,seca,I-LOC
1190,praça,B-LOC
1190,seca,I-LOC
1190,ruas,B-LOC
1190,policiais,B-PER
1191,Jovens,B-PER
1191,pedestres,B-PER
1191,região,B-LOC
1191,Honório,B-LOC
1191,Madureira,B-LOC
1191,rocha,B-LOC
1191,Miranda,I-LOC
1193,traficantes,B-PER
1193,condomínio,B-LOC
1193,nova,I-LOC
1193,ccpl,I-LOC
1193,traficantes,B-PER
1193,condomínio,B-LOC
1193,nova,I-LOC
1193,ccpl,I-LOC
1193,bloco,B-LOC
1193,verde,I-LOC
1194,rua,B-LOC
1194,Complexo,B-LOC
1194,do,I-LOC
1194,Chapadão,I-LOC
1194,favelas,B-LOC
1194,Zona,B-LOC
1194,Norte,I-LOC
1194,Rio,B-LOC
1194,de,I-LOC
1194,Janeiro,I-LOC
1194,Complexo,B-LOC
1194,da,I-LOC
1194,Pedreira,I-LOC
1194,lixão,B-LOC
1194,ruas,B-LOC
1194,rua,B-LOC
1194,de,I-LOC
1194,comércio,I-LOC
1194,responsáveis,B-PER
1194,traficantes,B-PER
1194,Chapadão,B-LOC
1194,Pedreira,B-LOC
1194,major,B-PER
1194,Márcio,I-PER
1194,Alexandre,I-PER
1194,região,B-LOC
1194,Complexo,B-LOC
1194,do,I-LOC
1194,Alemão,I-LOC
1194,quartel-general,B-LOC
1194,polícia,B-ORG
1194,Marinha,B-ORG
1194,ruas,B-LOC
1194,território,B-LOC
1194,país,B-LOC
1194,polícia,B-ORG
1194,Pacificadora,I-ORG
1194,UPPs,B-ORG
1194,favelas,B-LOC
1194,traficantes,B-PER
1194,Alemão,B-LOC
1194,Chapadão,B-LOC
1194,Pedreira,B-LOC
1194,polícia,B-ORG
1194,estado,B-LOC
1194,território,B-LOC
1195,Vossa,B-PER
1195,Excelência,I-PER
1195,individuo,B-PER
1195,Lucio,B-PER
1195,Claudio,I-PER
1195,Lima,I-PER
1195,morro,B-LOC
1195,casa,I-LOC
1195,Branca,I-LOC
1195,Tijuca,B-LOC
1195,Av,B-LOC
1195,.,I-LOC
1195,Maracana,I-LOC
1195,indivíduo,B-PER
1195,morro,B-LOC
1195,da,I-LOC
1195,casa,I-LOC
1195,Branca,I-LOC
1195,Tijuca,B-LOC
1195,Rua,B-LOC
1195,Sao,I-LOC
1195,Miguel,I-LOC
1195,Rua,B-LOC
1195,Mario,I-LOC
1195,de,I-LOC
1195,Alencar,I-LOC
1195,Av,B-LOC
1195,.,I-LOC
1195,Maracana,I-LOC
1195,Tijuca,B-LOC
1195,Vossa,B-PER
1195,Excelência,I-PER
1195,alguém,B-PER
1195,vítima,B-PER
1195,Jessica,B-PER
1195,Ferracioli,I-PER
1195,casa,B-LOC
1195,inquilino,B-PER
1195,denunciantes,B-PER
1195,YouTube,B-ORG
1195,profissionais,B-PER
1195,YouTube,B-ORG
1195,indivíduo,B-PER
1195,morro,B-LOC
1195,da,I-LOC
1195,casa,I-LOC
1195,Branca,I-LOC
1195,Tijuca,B-LOC
1195,Vossa,B-PER
1195,Excelencia,I-PER
1195,Autoridades,B-PER
1195,Lucio,B-PER
1195,Claudio,I-PER
1195,Lima,I-PER
1195,morro,B-LOC
1195,casa,I-LOC
1195,Branca,I-LOC
1195,Tijuca,B-LOC
1195,Av,B-LOC
1195,.,I-LOC
1195,Maracana,I-LOC
1195,R,B-LOC
1195,.,I-LOC
1195,Sao,I-LOC
1195,Miguel,I-LOC
1195,R,B-LOC
1195,.,I-LOC
1195,Mario,I-LOC
1195,de,I-LOC
1195,Alencar,I-LOC
1195,Av,B-LOC
1195,.,I-LOC
1195,Maracana,I-LOC
1195,Tijuca,B-LOC
1196,Meliantes,B-PER
1197,bairro,B-LOC
1197,Paraiso,I-LOC
1197,cidade,B-LOC
1197,Sao,B-LOC
1197,Goncalo,I-LOC
1197,regiao,B-LOC
1197,UERJ,B-ORG
1197,FFP,B-ORG
1197,bandidos,B-PER
1197,morro,B-LOC
1197,do,I-LOC
1197,Feijao,I-LOC
1197,Comando,B-ORG
1197,Vermelho,I-ORG
1197,bandidos,B-PER
1197,policia,B-ORG
1198,moradora,B-PER
1198,tomazinho,B-LOC
1198,da,I-LOC
1198,vila,I-LOC
1198,humaita,I-LOC
1198,homens,B-PER
1198,casa,B-LOC
1198,cara,B-PER
1198,nilopolis,B-LOC
1198,policia,B-ORG
1198,carlos,B-PER
1198,Henrique,I-PER
1198,nilopolis,B-LOC
1198,casa,B-LOC
1199,gerente,B-PER
1199,comunidade,B-LOC
1199,da,I-LOC
1199,barreira,I-LOC
1199,Pierre,B-PER
1199,rua,B-LOC
1199,Martins,I-LOC
1199,torres,I-LOC
1199,santa,B-LOC
1199,rosa,I-LOC
1199,niteroi,B-LOC
1200,Criminosos,B-PER
1200,FARC,B-ORG
1200,grupos,B-ORG
1200,terroristas,I-ORG
1200,e,I-ORG
1200,de,I-ORG
1200,extermínio,I-ORG
1200,Liga,B-ORG
1200,da,I-ORG
1200,Justiça,I-ORG
1200,Bonde,B-ORG
1200,do,I-ORG
1200,Toni,I-ORG
1200,avó,B-PER
1200,Ilmo,B-PER
1200,Promotor,B-PER
1200,de,I-PER
1200,Justiça,I-PER
1200,Estado,B-ORG
1200,Rio,B-LOC
1200,de,I-LOC
1200,Janeiro,I-LOC
1200,Marcelo,B-PER
1200,Vieira,I-PER
1200,Gonçalves,I-PER
1200,Criminosos,B-PER
1200,policiais,B-PER
1200,federais,I-PER
1200,civis,B-PER
1200,militares,B-PER
1200,mercenários,B-PER
1200,grupos,B-PER
1200,terroristas,I-PER
1201,Vendedores,B-PER
1201,estação,B-LOC
1201,BRT,B-LOC
1201,Santa,I-LOC
1201,Mônica,I-LOC
1201,Jardins,I-LOC
1201,vendedor,B-PER
1201,local,B-LOC
1201,Alvorada,B-LOC
1201,Salvador,B-LOC
1201,Alende,I-LOC
1201,estação,B-LOC
1201,do,I-LOC
1201,BRT,I-LOC
1201,testemunhas,B-PER
1201,agressores,B-PER
1201,Vendedores,B-PER
1201,BRT's,B-LOC
1202,homens,B-PER
1202,jovem,B-PER
1202,caio,B-PER
1202,ventura,I-PER
1202,jovem,B-PER
1202,interior,B-LOC
1202,moradores,B-PER
1202,local,B-LOC
1202,william,B-PER
1202,funcionario,B-PER
1202,lanchonete,B-ORG
1202,ravis,I-ORG
1202,bairro,B-LOC
1202,da,I-LOC
1202,prata,I-LOC
1202,rua,B-LOC
1202,caminho,B-LOC
1202,do,I-LOC
1202,manhoso,I-LOC
1202,nivo,B-LOC
1202,iguaçu,I-LOC
1202,rj,B-LOC
1202,criminozo,B-PER
1202,policial,B-PER
1202,militar,I-PER
1202,everson,B-PER
1203,Traficantes,B-PER
1203,moradores,B-PER
1203,visitantes,B-PER
1203,região,B-LOC
1203,zona,B-LOC
1203,oeste,I-LOC
1204,rua,B-LOC
1204,barao,I-LOC
1204,de,I-LOC
1204,Petropolis,I-LOC
1204,bandidos,B-PER
1205,Bandidos,B-PER
1205,moradores,B-PER
1206,policiais,B-PER
1207,Petropolis,B-LOC
1207,museu,B-LOC
1208,elemento,B-PER
1208,motorista,B-PER
1208,ruas,B-LOC
1208,DP,B-ORG
1208,Grajaú,B-LOC
1209,Rua,B-LOC
1209,judite,I-LOC
1209,guerra,I-LOC
1209,local,B-LOC
1210,policial,B-PER
1210,militar,I-PER
1210,Everson,B-PER
1210,morador,B-PER
1210,bairro,B-LOC
1210,Andrade,I-LOC
1210,Araújo,I-LOC
1210,Belford,B-LOC
1210,roxo,I-LOC
1210,Jarbas,B-PER
1210,Maximiano,I-PER
1210,da,I-PER
1210,Silva,I-PER
1210,rua,B-LOC
1210,PM,B-ORG
1210,Everson,B-PER
1210,Leandro,B-PER
1210,ratinho,I-PER
1210,morador,B-PER
1210,morro,B-LOC
1210,da,I-LOC
1210,cocada,I-LOC
1210,local,B-LOC
1210,Everson,B-PER
1210,Leandro,B-PER
1210,vulgo,B-PER
1210,ratinho,I-PER
1210,localidade,B-LOC
1210,ninguém,B-PER
1211,bandidos,B-PER
1211,favela,B-LOC
1211,comunidade,B-LOC
1211,travessa,B-LOC
1211,Santo,I-LOC
1211,Antônio,I-LOC
1211,rua,B-LOC
1211,jabiri,I-LOC
1211,comunidade,B-LOC
1211,garupas,B-PER
1211,gente,B-PER
1211,comandante,B-PER
1211,batalhão,B-ORG
1211,bandidos,B-PER
1211,travessa,B-LOC
1211,Santo,I-LOC
1211,Antônio,I-LOC
1211,marechal,B-LOC
1211,hermes,I-LOC
1211,batalhão,B-ORG
1212,caras,B-PER
1212,brancos,B-PER
1212,negro,B-PER
1212,outro,B-PER
1212,Bento,B-LOC
1212,Ribeiro,I-LOC
1212,rua,B-LOC
1212,pinto,I-LOC
1212,de,I-LOC
1212,campos,I-LOC
1212,Bento,B-LOC
1212,Ribeiro,I-LOC
1213,bairro,B-LOC
1213,do,I-LOC
1213,varjao,I-LOC
1213,pirai,B-LOC
1213,rj,B-LOC
1213,pelotao,B-ORG
1213,praca,B-LOC
1213,publica,I-LOC
1213,bar,B-LOC
1213,do,I-LOC
1213,campo,I-LOC
1213,bar,B-LOC
1213,varjao,B-LOC
1213,caras,B-PER
1214,Bairro,B-LOC
1214,Bangu,B-LOC
1214,Vila,B-LOC
1214,Kennedy,I-LOC
1214,travessa,B-LOC
1214,Traficantes,B-PER
1214,pessoas,B-PER
1215,rua,B-LOC
1215,barão,I-LOC
1215,de,I-LOC
1215,São,I-LOC
1215,Félix,I-LOC
1215,esquina,B-LOC
1215,passageiros,B-PER
1216,ruas,B-LOC
1216,galo,B-LOC
1216,branco,I-LOC
1216,travessa,B-LOC
1216,galo,I-LOC
1216,branco,I-LOC
1216,são,B-LOC
1216,Gonçalo,I-LOC
1217,condominio,B-LOC
1217,nova,I-LOC
1217,ccpl,I-LOC
1218,milícia,B-ORG
1218,parque,B-LOC
1218,fluminense,I-LOC
1218,milícia,B-PER
1218,Bairros,B-LOC
1218,Pantanal,I-LOC
1218,parque,B-LOC
1218,fluminense,I-LOC
1218,Wona,B-PER
1218,Vale,B-LOC
1218,das,I-LOC
1218,mangueiras,I-LOC
1218,Vale,B-LOC
1218,do,I-LOC
1218,ipê,I-LOC
1218,parque,B-LOC
1218,amorim,I-LOC
1218,parque,B-LOC
1218,Muisa,I-LOC
1218,São,B-LOC
1218,Bento,I-LOC
1218,Pilar,B-LOC
1218,Vila,B-LOC
1218,Rosário,I-LOC
1218,Vila,B-LOC
1218,São,I-LOC
1218,José,I-LOC
1218,parque,B-LOC
1218,Suécia,I-LOC
1218,Sarapuí,B-LOC
1218,Vila,B-LOC
1218,Guaíra,I-LOC
1218,jardim,B-LOC
1218,Leal,I-LOC
1218,Gramacho,B-LOC
1218,bandidos,B-PER
1218,milicianos,B-PER
1218,Diego,B-PER
1218,Cabeça,B-PER
1218,do,I-PER
1218,ouro,I-PER
1218,Rafael,B-PER
1218,alves,I-PER
1218,dos,I-PER
1218,santos,I-PER
1218,russão,B-PER
1218,jardim,B-LOC
1218,porangaba,I-LOC
1218,Rua,B-LOC
1218,iguapé,I-LOC
1218,esquina,B-LOC
1218,estrada,B-LOC
1218,do,I-LOC
1218,china,I-LOC
1218,bairro,B-LOC
1218,parque,B-LOC
1218,fluminense,I-LOC
1218,moradores,B-PER
1218,Rafael,B-PER
1218,russão,B-PER
1218,polícia,B-ORG
1218,um,B-PER
1218,homem,I-PER
1218,hospital,B-LOC
1218,moradores,B-PER
1218,localidade,B-LOC
1218,criminosos,B-PER
1218,bairro,B-LOC
1218,vítima,B-PER
1218,Denilsson,B-PER
1218,melicianos,B-PER
1218,motorista,B-PER
1218,meliante,B-PER
1219,rua,B-LOC
1219,Galvão,I-LOC
1219,Barreto,B-LOC
1219,Niterói,B-LOC
1221,traficantes,B-PER
1221,morro,B-LOC
1221,do,I-LOC
1221,macaco,I-LOC
1221,vila,B-LOC
1221,Isabel,I-LOC
1221,ruan,B-PER
1221,messi,B-PER
1221,responsável,B-PER
1221,morro,B-LOC
1221,scooby,B-PER
1221,comunidade,B-LOC
1221,rua,B-LOC
1221,piabanha,I-LOC
1221,carandiru,B-LOC
1221,traficantes,B-PER
1221,messi,B-PER
1221,ruan,B-PER
1221,garoto,B-PER
1221,menor,B-PER
1221,todos,B-PER
1221,local,B-LOC
1221,caranduru,B-LOC
1221,ruan,B-PER
1221,bambuzal,B-LOC
1221,gurilinha,B-PER
1222,rua,B-LOC
1222,Luísa,I-LOC
1222,barata,I-LOC
1222,realengo,B-LOC
1222,bar,B-LOC
1222,bar,B-LOC
1222,do,I-LOC
1222,codorna,I-LOC
1222,dono,B-PER
1222,bar,B-LOC
1222,Alex,B-PER
1222,articulador,B-PER
1222,usuários,B-PER
1223,MARGINAIS,B-PER
1223,ENVOLVIDOS,B-PER
1223,RUA,B-LOC
1223,AGOSTINHO,I-LOC
1223,GAMA,I-LOC
1223,FREGUESIA,B-LOC
1223,JACAREPAGUA,B-LOC
1223,OLHEIROS,B-PER
1223,CDD,B-LOC
1223,RUA,B-LOC
1223,AGOSTINHO,I-LOC
1223,GAMA,I-LOC
1223,BANDIDOS,B-PER
1223,CDD,B-LOC
1223,DANIEL,B-PER
1223,DANIEL,B-PER
1223,LARGATIXA,I-PER
1223,RUAM,B-PER
1223,RUAN,B-PER
1223,FLAVIO,B-PER
1223,JULIO,B-PER
1223,MORADOR,B-PER
1223,BARRACO,B-LOC
1223,DIEGO,B-PER
1223,BARBOSA,I-PER
1223,NEGO,B-PER
1223,BALA,I-PER
1223,CARLOS,B-PER
1223,APARECIDO,I-PER
1223,DE,I-PER
1223,JESUS,I-PER
1223,BAIANNO,B-PER
1224,pedestres,B-PER
1225,rua,B-LOC
1225,Maria,I-LOC
1225,da,I-LOC
1225,Dores,I-LOC
1225,ruas,B-LOC
1227,alunos,B-PER
1227,alunas,B-PER
1227,Universidade,B-ORG
1227,Federal,I-ORG
1227,Fluninense,I-ORG
1227,UFF,B-ORG
1227,Niterói,B-LOC
1227,RJ,B-LOC
1227,aluna,B-PER
1227,campus,B-LOC
1227,IACS,B-ORG
1227,alunos,B-PER
1227,alunas,B-PER
1227,campus,B-LOC
1227,WhatsApp,B-ORG
1227,traficante,B-PER
1227,região,B-LOC
1227,Ingá,B-LOC
1227,Niterói,B-LOC
1228,homens,B-PER
1228,rua,B-LOC
1228,rua,B-LOC
1228,Girão,I-LOC
1228,Barroso,I-LOC
1228,beco,B-LOC
1228,rua,B-LOC
1228,bar,B-LOC
1228,dona,B-PER
1228,meliantes,B-PER
1229,comunidade,B-LOC
1229,do,I-LOC
1229,triângulo,I-LOC
1229,DEODORO,B-LOC
1229,traficantes,B-PER
1229,comunidades,B-LOC
1229,do,I-LOC
1229,muquiço,I-LOC
1229,Acari,B-LOC
1229,cidade,B-LOC
1229,alta,I-LOC
1229,parada,B-LOC
1229,de,I-LOC
1229,Lucas,I-LOC
1229,muquiço,B-LOC
1229,Palmeirinha,B-LOC
1229,comunidade,B-LOC
1229,do,I-LOC
1229,muquiço,I-LOC
1229,traficantes,B-PER
1229,comunidade,B-LOC
1229,polícia,B-ORG
1229,traficantes,B-PER
1229,policiais,B-PER
1229,comunidade,B-LOC
1229,bar,B-LOC
1229,comunidade,B-LOC
1230,local,B-LOC
1230,elemento,B-PER
1230,localidade,B-LOC
1230,Marica,B-LOC
1230,Familia,B-PER
1230,parentes,B-PER
1230,moradores,B-PER
1230,policia,B-ORG
1230,elementos,B-PER
1230,envolvidos,B-PER
1230,Individuos,B-PER
1230,companhia,B-ORG
1230,elementos,B-PER
1230,viciados,B-PER
1230,casa,B-LOC
1230,casa,B-LOC
1230,moradores,B-PER
1230,frequentadores,B-PER
1230,casa,B-LOC
1231,rua,B-LOC
1231,Jose,I-LOC
1231,Robertieri,I-LOC
1231,bairro,B-LOC
1231,Almerinda,I-LOC
1231,São,B-LOC
1231,Gonçalo,I-LOC
1232,rua,B-LOC
1232,presídio,B-LOC
1232,batalhão,B-ORG
1232,PM,B-ORG
1232,vila,B-LOC
1232,Kennedy,I-LOC
1233,envolvidos,B-PER
1233,Central,B-ORG
1233,do,I-ORG
1233,Brasil,I-ORG
1233,Alex,B-PER
1233,de,I-PER
