sentence_id,word,label
582,ajudem,O
582,",",O
582,precisamos,O
582,de,O
582,vcs,B-PER
582,",",O
582,trafico,O
582,de,O
582,drogas,O
582,infernizam,O
582,nossas,O
582,vidas,O
583,Estão,O
583,de,O
583,parabéns,O
583,",",O
583,após,O
583,a,O
583,denúncia,O
583,que,O
583,eu,O
583,achava,O
583,que,O
583,ia,O
583,ser,O
583,em,O
583,vão,O
583,teve,O
583,um,O
583,operação,O
583,ontem,O
583,que,O
583,fez,O
583,eu,O
583,ter,O
583,paz,O
583,pelomenos,O
583,uma,O
583,vez,O
583,.,O
583,.,O
583,.,O
583,E,O
583,ali,O
583,mesmo,O
583,onde,O
583,teve,O
583,a,O
583,operação,O
583,ontem,O
583,anoite,O
583,com,O
583,algumas,O
583,motos,O
583,(,O
583,660,O
583,),O
583,adentraram,O
583,na,O
583,rua,B-LOC
583,Guarará,I-LOC
583,.,O
583,Pena,O
583,que,O
583,não,O
583,conseguiram,O
583,pegar,O
583,ninguém,B-PER
583,.,O
583,Mais,O
583,cedo,O
583,quando,O
583,eu,O
583,passei,O
583,já,O
583,tinha,O
583,alguns,O
583,marginais,B-PER
583,armados,O
583,no,O
583,local,B-LOC
583,um,O
583,deles,O
583,tinha,O
583,uma,O
583,arma,O
583,com,O
583,um,O
583,grande,O
583,porte,O
583,.,O
583,(,O
583,Não,O
583,sei,O
583,qual,O
583,era,O
583,mais,O
583,era,O
583,grande,O
583,e,O
583,eu,O
583,não,O
583,fico,O
583,olhando,O
583,muito,O
583,),O
583,Vou,O
583,tentar,O
583,tirar,O
583,fotos,O
583,ou,O
583,gravar,O
583,para,O
583,mandar,O
583,imagens,O
583,mais,O
583,detalhadas,O
583,.,O
584,Assasinato,O
584,dos,O
584,3,O
584,garotos,B-PER
584,com,O
584,roupa,O
584,de,O
584,colegio,O
584,em,O
584,iraja,B-LOC
584,semana,O
584,passada,O
584,apos,O
584,efetuar,O
584,os,O
584,disparos,O
584,homem,B-PER
584,branco,O
584,fugiu,O
584,do,O
584,local,B-LOC
584,num,O
584,ford,O
584,ka,O
584,verde,O
584,placa,O
584,lpp,O
584,2732,O
584,dirigido,O
584,por,O
584,uma,O
584,mulher,B-PER
585,Eu,B-PER
585,quero,O
585,denunciar,O
585,o,O
585,Ex-Chefe,B-PER
585,da,O
585,Polícia,B-ORG
585,Civil,I-ORG
585,do,O
585,Estado,B-LOC
585,do,O
585,Rio,B-LOC
585,de,I-LOC
585,Janeiro,I-LOC
585,José,B-PER
585,Mariano,I-PER
585,Beltrame,I-PER
585,por,O
585,decidir,O
585,que,O
585,a,O
585,Dra,B-PER
585,.,I-PER
585,Ana,I-PER
585,Paula,I-PER
585,Dias,I-PER
585,Lima,I-PER
585,e,O
585,sua,O
585,família,B-PER
585,inteira,O
585,deveria,O
585,ser,O
585,crucificada,O
585,e,O
585,morta,O
585,pelos,O
585,grupos,B-ORG
585,terroristas,I-ORG
585,Liga,B-ORG
585,da,I-ORG
585,Justiça,I-ORG
585,e,O
585,Bonde,O
585,do,O
585,Toni,B-PER
585,e,O
585,dissidentes,O
585,da,O
585,facção,B-ORG
585,Comando,I-ORG
585,Vermelho,I-ORG
585,(,O
585,zona,B-LOC
585,oeste,I-LOC
585,),O
585,.,O
585,O,O
585,Ex-Chefe,B-PER
585,da,O
585,Polícia,B-ORG
585,Civil,I-ORG
585,Mariano,B-PER
585,Beltrame,I-PER
585,",",O
585,indicado,O
585,pelo,O
585,Ex-Governador,B-ORG
585,Sergio,B-PER
585,Cabral,I-PER
585,",",O
585,foi,O
585,visto,O
585,pela,O
585,última,O
585,em,O
585,2017,O
585,onde,O
585,a,O
585,Dra,B-PER
585,.,I-PER
585,Ana,I-PER
585,Paula,I-PER
585,reside,O
585,atualmente,O
585,e,O
585,mais,O
585,uma,O
585,vez,O
585,não,O
585,fez,O
585,absolutamente,O
585,nada,O
585,.,O
585,Denuncio,O
585,também,O
585,os,O
585,seguintes,O
585,políticos,B-PER
585,:,O
585,Coronel,B-PER
585,Jairo,I-PER
585,",",O
585,Lucinha,B-PER
585,e,O
585,filho,B-PER
585,e,O
585,Carminha,B-PER
585,Jerominho,I-PER
585,.,O
586,Visão,O
586,própria,O
586,escura,O
586,quando,O
586,induzido,O
586,à,O
586,delitos,O
586,",",O
586,ilícitos,O
586,ou,O
586,indignidades,O
586,.,O
586,Quando,O
586,sem,O
586,baixa,O
586,resistência,O
586,ocupo-me,O
586,com,O
586,mente,O
586,no,O
586,YouTube,B-ORG
586,e,O
586,Facebook,B-ORG
586,desta,O
586,conta,O
586,de,O
586,email,O
586,:,O
586,luciocllima,O
586,.,O
586,riorj@gmail,O
586,.,O
586,com,O
586,Indivíduo,B-PER
586,com,O
586,anestesia,O
586,emocional,O
586,como,O
586,antigo,O
586,e,O
586,primeiro,O
586,Lúcio,B-PER
586,Cláudio,I-PER
586,Lima,I-PER
586,no,O
586,antigo,O
586,Morro,B-LOC
586,Casa,I-LOC
586,Branca,I-LOC
586,acesso,O
586,R,B-LOC
586,.,I-LOC
586,São,I-LOC
586,Miguel,I-LOC
586,118/130,O
586,Marechal,B-LOC
586,Trompovisky,I-LOC
586,próximo,O
586,Av,B-LOC
586,.,I-LOC
586,Maracanã,I-LOC
586,Tijuca,B-LOC
586,.,O
587,O,O
587,TRÁFICO,O
587,DE,O
587,DROGAS,O
587,ESTA,O
587,TOMANDO,O
587,CONTA,O
587,DA,O
587,VILA,B-LOC
587,DO,I-LOC
587,ABRAÃO,I-LOC
587,.,O
587,PRECISAMOS,O
587,QUE,O
587,AS,O
587,AUTORIDADES,B-PER
587,COMPETENTES,O
587,FAÇAM,O
587,ALGUMA,O
587,COISA,O
587,URGENTE,O
587,.,O
588,Boa,O
588,noite,O
588,",",O
588,está,O
588,vindo,O
588,vários,O
588,traficantes,B-PER
588,",",O
588,do,O
588,rio,B-LOC
588,para,O
588,Maria,B-LOC
588,Paula,I-LOC
588,Niterói,B-LOC
588,",",O
588,eles,O
588,ficam,O
588,na,O
588,rua,B-LOC
588,Inglaterra,I-LOC
588,perto,O
588,de,O
588,uma,O
588,oficina,O
588,n,O
588,11,O
588,os,O
588,olheiros,B-PER
588,do,O
588,tráfico,O
588,o,O
588,dpo,B-ORG
588,de,O
588,Maria,B-LOC
588,Paula,I-LOC
588,os,O
588,PMs,B-PER
588,já,O
588,está,O
588,pegando,O
588,arrego,O
588,",",O
588,por,O
588,favor,O
588,mudar,O
588,os,O
588,policiais,B-PER
588,",",O
588,a,O
588,boca,O
588,está,O
588,situada,O
588,na,O
588,rua,B-LOC
588,ungria,I-LOC
588,perto,O
588,de,O
588,um,O
588,banbusal,O
588,",",O
588,por,O
588,favor,O
588,nos,O
588,ajude,O
588,",",O
588,está,O
588,ficando,O
588,difícil,O
588,",",O
588,já,O
588,estam,O
588,andando,O
588,com,O
588,pistola,O
588,.,O
589,Ex,O
589,presidiario,B-PER
589,em,O
589,condicional,O
589,com,O
589,tornoseleira,O
589,eletronica,O
589,cujo,O
589,nome,O
589,Jorge,B-PER
589,conhecido,O
589,como,O
589,roupinol,B-PER
589,atualmente,O
589,gerente,B-PER
589,do,O
589,trafico,O
589,de,O
589,drogas,O
589,da,O
589,comunidade,B-LOC
589,das,O
589,casinha,B-LOC
589,do,I-LOC
589,esplanada,I-LOC
589,encontrase,O
589,com,O
589,kilos,O
589,de,O
589,droga,O
589,e,O
589,grante,O
589,quantidade,O
589,de,O
589,dinheiro,O
589,em,O
589,sua,O
589,residencia,O
590,Boa,O
590,Noite,O
590,!,O
590,Ouvi,O
590,em,O
590,um,O
590,radinho,O
590,de,O
590,comunicação,O
590,que,O
590,querem,O
590,calar,O
590,a,O
590,boca,O
590,do,O
590,Juiz,B-PER
590,Moro,I-PER
590,",",O
590,já,O
590,conseguiram,O
590,calar,O
590,o,O
590,Janot,B-PER
590,.,O
590,Se,O
590,precisar,O
590,vão,O
590,apagar,O
590,.,O
590,.,O
590,.,O
590,Eu,O
590,por,O
590,mim,O
590,digo,O
590,:,O
590,Essa,O
590,vontade,O
590,aumentou,O
590,com,O
590,as,O
590,aparições,O
590,na,O
590,Mídia,O
590,.,O
590,Se,O
590,eles,O
590,estão,O
590,SEGUROS,O
590,",",O
590,é,O
590,pra,O
590,ficar,O
590,mais,O
590,.,O
591,NA,O
591,PLATAFORMA,O
591,ESTAÇÃO,B-LOC
591,DE,I-LOC
591,TREM,I-LOC
591,DE,O
591,CAMPOS,B-LOC
591,ELÍSEOS,I-LOC
591,",",O
591,DIARIAMENTE,O
591,",",O
591,NO,O
591,PERÍODO,O
591,DA,O
591,NOITE,O
591,",",O
591,VÁRIOS,O
591,TRAFICANTES,B-PER
591,ARMADOS,O
591,",",O
591,VENDEM,O
591,DROGAS,O
591,.,O
591,ACRESCENTA,O
591,QUE,O
591,NA,O
591,PLATAFORMA,B-LOC
591,DA,I-LOC
591,ESTAÇÃO,I-LOC
591,",",O
591,EXISTE,O
591,UM,O
591,BURACO,O
591,ONDE,O
591,VÁRIOS,O
591,TRAFICANTES,B-PER
591,ESCONDEM,O
591,ARMAS,O
591,E,O
591,DROGAS,O
591,.,O
592,Boa,O
592,tarde,O
592,primeiro,O
592,agradece,O
592,pela,O
592,atemçao,O
592,novamente,O
592,venho,O
592,relatar,O
592,do,O
592,abisurdo,O
592,q,O
592,ta,O
592,nossa,O
592,comunidade,B-PER
592,do,O
592,bairro,B-LOC
592,sao,I-LOC
592,judas,I-LOC
592,tadeu,I-LOC
592,ou,O
592,mais,O
592,conhecida,O
592,como,O
592,vai,O
592,quem,O
592,quer,O
592,esta,O
592,semana,O
592,a,O
592,policia,B-ORG
592,teve,O
592,no,O
592,bairro,B-LOC
592,e,O
592,limpou,O
592,tudo,O
592,tirou,O
592,todas,O
592,as,O
592,barricadas,O
592,mas,O
592,nao,O
592,prendeu,O
592,niguem,O
592,oq,O
592,acomtece,O
592,quamdo,O
592,a,O
592,policia,B-ORG
592,vai,O
592,embora,O
592,eles,O
592,obriga,O
592,uma,O
592,firma,O
592,aqui,O
592,perto,O
592,a,O
592,colocar,O
592,as,O
592,vigas,O
592,e,O
592,operador,O
592,de,O
592,retro,O
592,a,O
592,cava,O
592,as,O
592,ruas,B-LOC
592,o,O
592,dono,B-PER
592,da,O
592,empresa,B-ORG
592,nem,O
592,tem,O
592,culpa,O
592,ele,O
592,e,O
592,obrigado,O
592,a,O
592,fazer,O
592,isso,O
592,a,O
592,firma,O
592,e,O
592,a,O
592,trilicom,O
592,neste,O
592,sabado,O
592,vai,O
592,rola,O
592,o,O
592,baile,O
592,nova,O
592,memte,O
592,na,O
592,rua,B-LOC
592,aurora,I-LOC
592,lemos,I-LOC
592,niguem,O
592,aguemta,O
592,mas,O
592,a,O
592,pra,O
592,relatar,O
592,os,O
592,DPO,B-ORG
592,de,O
592,figueira,B-LOC
592,santa,I-LOC
592,cruz,I-LOC
592,da,I-LOC
592,serra,I-LOC
592,e,O
592,algums,O
592,policias,B-PER
592,aceita,O
592,arrego,O
592,para,O
592,o,O
592,baile,O
592,rola,O
592,sao,B-LOC
592,judas,I-LOC
592,tadeu,I-LOC
592,ta,O
592,ruim,O
592,de,O
592,mora,O
592,com,O
592,estau,O
592,de,O
592,camura,O
592,e,O
592,agora,O
592,a,O
592,imdia,O
592,meri,O
592,naria,O
592,SOCORRO,O
592,nos,O
592,ajude,O
592,deicha,O
592,uma,O
592,policia,B-ORG
592,aqui,O
592,demtro,O
592,permanenti,O
592,ae,O
592,teremos,O
592,paz,O
593,Já,O
593,não,O
593,aguento,O
593,mais,O
593,as,O
593,festas,O
593,realizadas,O
593,por,O
593,este,O
593,bar,B-LOC
593,.,O
593,Com,O
593,drogas,O
593,.,O
593,no,O
593,meio,O
593,da,O
593,avenida,B-LOC
593,.,O
593,com,O
593,muita,O
593,sujeira,O
593,.,O
593,com,O
593,polícias,O
593,envolvidos,B-PER
593,e,O
593,ninguém,B-PER
593,faz,O
593,nada,O
593,Peço,O
593,uma,O
593,providência,O
593,Para,O
593,o,O
593,bar,B-LOC
593,do,O
593,eduardinho,B-PER
593,.,O
594,O,O
594,5°,O
594,BPM,B-ORG
594,Harmonia,B-PER
594,é,O
594,o,O
594,Batalhão,B-ORG
594,da,O
594,propina,O
594,do,O
594,Centro,B-LOC
594,do,I-LOC
594,Rio,I-LOC
594,",",O
594,assim,O
594,como,O
594,o,O
594,7°,O
594,BPM,B-ORG
594,é,O
594,o,O
594,de,O
594,São,B-LOC
594,Gonçalo,I-LOC
594,",",O
594,conforme,O
594,noticiado,O
594,na,O
594,mídia,O
594,hoje,O
594,.,O
594,A,O
594,Providência,B-LOC
594,",",O
594,Morro,B-LOC
594,do,I-LOC
594,Pinto,I-LOC
594,",",O
594,etc,O
594,",",O
594,pagam,O
594,arrego,O
594,para,O
594,não,O
594,serem,O
594,incomodados,O
594,.,O
594,Por,O
594,isso,O
594,que,O
594,os,O
594,traficantes,B-PER
594,assaltaram,O
594,as,O
594,lojas,O
594,de,O
594,doces,O
594,da,O
594,Rua,B-LOC
594,Senador,I-LOC
594,Pompeu,I-LOC
594,",",O
594,sem,O
594,serem,O
594,nenhuma,O
594,reação,O
594,da,O
594,polícia,B-ORG
594,.,O
594,.,O
594,.,O
595,Criação,O
595,ilegal,O
595,de,O
595,pássaros,O
595,silvestres,O
595,como,O
595,trinca,O
595,ferro,O
595,",",O
595,canário,O
595,da,O
595,terra,O
595,",",O
595,sanhaço,O
595,",",O
595,e,O
595,tiziu,O
595,.,O
595,Rua,B-LOC
595,juiz,I-LOC
595,carvalho,I-LOC
595,Paiva,I-LOC
595,101,O
595,rocha,B-LOC
595,são,B-LOC
595,gonçalo,I-LOC
595,RJ,B-LOC
595,.,O
596,Isso,O
596,e,O
596,em,O
596,petropolis,B-LOC
596,comunidade,B-LOC
596,do,I-LOC
596,gulf,I-LOC
596,onde,O
596,o,O
596,valmir,B-PER
596,e,O
596,o,O
596,tiago,B-PER
596,atuam,O
596,roubando,O
596,moradores,B-PER
596,e,O
596,yraficando,O
596,o,O
596,valmir,B-PER
596,ja,O
596,tem,O
596,passagem,O
596,por,O
596,trafico,O
597,Festa,O
597,da,O
597,maconha,O
597,.,O
597,.,O
597,.,O
597,Comemoração,O
597,aniversario,O
597,do,O
597,Nando,B-PER
597,.,O
597,.,O
598,Acabaram,O
598,de,O
598,assaltar,O
598,pessoal,O
598,que,O
598,estava,O
598,na,O
598,fila,O
598,da,O
598,clinica,B-LOC
598,da,I-LOC
598,família,I-LOC
598,a,O
598,espera,O
598,de,O
598,serem,O
598,atendidos,O
598,.,O
598,clinica,B-LOC
598,da,I-LOC
598,família,I-LOC
598,Olga,I-LOC
598,Pereira,I-LOC
598,Pacheco,I-LOC
598,",",O
598,rua,B-LOC
598,Ana,I-LOC
598,quintão,I-LOC
598,n,O
598,:,O
598,380,O
598,Piedade,B-LOC
598,.,O
599,rua,B-LOC
599,Teodoro,I-LOC
599,Sampaio,I-LOC
599,247,O
599,há,O
599,uma,O
599,oficina,O
599,clandestina,O
599,de,O
599,carros,O
599,e,O
599,eles,O
599,desmotam,O
599,carros,O
599,e,O
599,jogam,O
599,as,O
599,Carcaças,O
599,pelo,O
599,bairro,B-LOC
599,",",O
599,jogaram,O
599,na,O
599,rua,B-LOC
599,de,O
599,trás,O
599,rua,B-LOC
599,João,I-LOC
599,da,I-LOC
599,Costa,I-LOC
599,e,O
599,invadiram,O
599,o,O
599,terreno,O
599,.,O
600,BANDIDOS,B-PER
600,ARMADOS,O
600,ATERRORIZANDO,O
600,TODA,O
600,A,O
600,VIZINHANÇA,B-PER
600,NOITE,O
600,E,O
600,DIA,O
600,E,O
600,VENDENDO,O
600,DROGAS,O
600,E,O
600,ATERRORIZANDO,O
600,TODA,O
600,A,O
600,VIZINHANÇA,B-PER
600,PELO,O
600,AMOR,O
600,DE,O
600,DEUS,O
600,MANDEM,O
600,A,O
600,FORÇA,B-ORG
600,NACIONAL,I-ORG
600,O,O
600,BOPE,B-ORG
600,ALGUEM,B-PER
600,COM,O
600,CORAGEM,O
600,O,O
600,SUFICIENTE,O
600,PRA,O
600,ACABAR,O
600,COM,O
600,ESSES,O
600,DEMONIOS,O
600,FILHOS,B-PER
600,DAS,O
600,TREVAS,O
600,EM,O
600,FORMA,O
600,HUMANA,O
600,.,O
600,.,O
600,.,O
600,E,O
600,ATENÇAO,O
600,ESSA,O
600,DENUNCIA,O
600,TEM,O
600,CARATER,O
600,EXTREMAMENTE,O
600,EMERGENCIAL,O
600,DE,O
600,TAMANHA,O
600,URGENCIA,O
600,POIS,O
600,ISSO,O
600,JA,O
600,ESTA,O
600,DEMAIS,O
600,A,O
600,SITUAÇAO,O
600,ESTA,O
600,INSUPORTAVEL,O
600,NA,O
600,FAVELINHA,B-LOC
600,DE,I-LOC
600,LAGES,I-LOC
600,(,O
600,COMUNIDADE,B-LOC
600,VILA,I-LOC
600,SAO,I-LOC
600,JOSE,I-LOC
600,),O
600,ELES,O
600,ATERRORIZAM,O
600,A,O
600,VIZINHANÇA,B-PER
600,EXPONDO,O
600,ARMAS,O
600,BERRANDO,O
600,NA,O
600,RUA,B-LOC
600,NOITE,O
600,E,O
600,DIA,O
600,NAO,O
600,RESPEITA,O
600,AS,O
600,CRIANÇAS,B-PER
600,NEM,O
600,AS,O
600,MULHERES,B-PER
600,NEM,O
600,OS,O
600,IDOSOS,B-PER
600,BARBARIZAM,O
600,COMO,O
600,SE,O
600,ESTIVESSEM,O
600,NO,O
600,VELHI,O
600,OESTE,O
600,E,O
600,ELES,O
600,FOSSEM,O
600,OS,O
600,XERIFES,B-PER
600,DAS,O
600,REDONDEZAS,O
600,.,O
600,.,O
600,.,O
600,MANDEM,O
600,PRA,O
600,CA,O
600,A,O
600,POLICIA,B-ORG
600,FEDERAL,I-ORG
600,O,O
600,BOPE,B-ORG
600,A,O
600,FORÇA,B-ORG
600,NACIONAL,I-ORG
600,POLICIAIS,B-PER
600,PREPARADOS,O
600,PRA,O
600,LIDAR,O
600,COM,O
600,SERES,B-PER
600,DEMONIACOS,I-PER
600,SEM,O
600,ALMA,O
600,HUMANA,O
600,E,O
600,SEM,O
600,ALMA,O
600,QUE,O
600,NAO,O
600,SE,O
600,IMPORTAM,O
600,NEM,O
600,COM,O
600,SUAS,O
600,VIDAS,O
600,.,O
600,.,O
600,.,O
600,VNHAM,O
600,COM,O
600,TUDO,O
600,E,O
600,VENHAM,O
600,SORRATEIRAMENTE,O
600,DE,O
600,SURPRESA,O
600,A,O
600,NOITE,O
600,POR,O
600,QUE,O
600,QUANDO,O
600,A,O
600,POLICIA,B-ORG
600,CHEGA,O
600,E,O
600,SAI,O
600,ELES,B-PER
600,DESPARECEM,O
600,COMO,O
600,FUMAÇA,O
600,MAS,O
600,OS,O
600,POLICIAIS,B-PER
600,VIRAM,O
600,SA,O
600,COSTAS,O
600,ELES,O
600,.,O
600,SE,O
600,AJUNTAM,O
600,DE,O
600,NOVO,O
600,E,O
600,COMEÇA,O
600,TUDO,O
600,DE,O
600,NOVO,O
600,DANDO,O
600,GARGALHADAS,O
600,COMEMORANDO,O
600,O,O
600,SUCESSO,O
600,DE,O
600,TEREM,O
600,MAIS,O
600,UMA,O
600,VEZ,O
600,DADO,O
600,UM,O
600,ENORME,O
600,OLE,O
600,NA,O
600,POLICIA,B-ORG
600,DA,O
600,COMEMORAM,O
600,O,O
600,SUCESSO,O
600,.,O
600,.,O
600,.,O
600,ATE,O
600,QUANDO,O
600,ESSES,O
600,DEMONIOS,B-PER
600,VAO,O
600,SE,O
600,VANGLORIAR,O
600,E,O
600,TER,O
600,SUCESSO,O
600,CONTRA,O
600,A,O
600,POLICIA,B-ORG
600,ELES,O
600,SAO,O
600,SO,O
600,UNS,O
600,VINTE,O
600,OU,O
600,MENIS,O
600,OU,O
600,MAIS,O
600,MANDEM,O
600,UNS,O
600,CEM,O
600,PRA,O
600,ENCURRALAR,O
600,ESSES,O
600,DESGRAÇADOS,B-PER
600,E,O
600,ACABAR,O
600,COM,O
600,ESSES,O
600,PORQUE,O
600,NA,O
600,TERRA,O
600,TEM,O
600,MUITAS,O
600,VAGAS,O
600,PRA,O
600,ESSES,O
600,DESGRAÇADOS,B-PER
600,OCUPAREM,O
600,.,O
600,.,O
600,.,O
600,ESSES,O
600,DEMONIOS,B-PER
600,NAO,O
600,PODEM,O
600,CONTINUAR,O
600,TENDO,O
600,MORAL,O
600,SOBRE,O
600,A,O
600,POLICIA,B-ORG
600,.,O
600,.,O
600,.,O
600,NAO,O
600,PODEM,O
600,CONTINUAR,O
600,VJVENDO,O
600,NEM,O
600,MAIS,O
600,UMA,O
600,DIA,O
600,.,O
600,.,O
600,.,O
600,SAO,O
600,UNS,O
600,DEMONIOS,B-PER
600,.,O
600,.,O
600,.,O
600,!,O
600,!,O
600,!,O
600,!,O
601,Ele,O
601,faz,O
601,tráfico,O
601,de,O
601,droga,O
601,na,O
601,rua,B-LOC
601,indaia,I-LOC
602,Bandidos,B-PER
602,fortemente,O
602,armados,O
602,ameaçando,O
602,e,O
602,instalando,O
602,barricadas,O
602,no,O
602,local,B-LOC
602,.,O
602,Moradores,B-PER
602,pendem,O
602,ajuda,O
603,Homens,B-PER
603,que,O
603,assassinaram,O
603,o,O
603,policial,B-PER
603,em,O
603,são,B-LOC
603,João,I-LOC
603,de,I-LOC
603,Meriti,I-LOC
603,no,O
603,largo,B-LOC
603,do,I-LOC
603,Guedes,I-LOC
603,estão,O
603,escondido,O
603,no,O
603,morro,B-LOC
603,do,I-LOC
603,amor,I-LOC
603,no,O
603,iris,B-LOC
603,e,O
603,no,O
603,morro,B-LOC
603,do,I-LOC
603,fumace,I-LOC
603,na,O
603,venda,O
603,velha,O
603,vulgo,O
603,Mara,B-PER
603,",",O
603,titio,B-PER
603,e,O
603,Dodô,B-PER
604,Na,O
604,rua,B-LOC
604,Oliveira,I-LOC
604,melo,I-LOC
604,",",O
604,entrando,O
604,pelo,O
604,número,O
604,786,O
604,",",O
604,que,O
604,fica,O
604,ao,O
604,lado,O
604,da,O
604,clínica,B-ORG
604,da,I-ORG
604,família,I-ORG
604,em,O
604,cordovil,B-LOC
604,",",O
604,cep,O
604,:,O
604,21250-540,O
604,campo,B-LOC
604,do,I-LOC
604,dourado,I-LOC
604,",",O
604,existe,O
604,uns,O
604,elementos,B-PER
604,que,O
604,estão,O
604,querendo,O
604,implantar,O
604,uma,O
604,boca,O
604,de,O
604,fumo,O
604,no,O
604,local,B-LOC
604,",",O
604,e,O
604,com,O
604,isso,O
604,estão,O
604,pro,O
604,movendo,O
604,muitos,O
604,roubos,O
604,de,O
604,carga,O
604,",",O
604,sedex,B-ORG
604,",",O
604,carros,O
604,e,O
604,pedestres,B-PER
604,.,O
604,Pessoas,B-PER
604,que,O
604,apresentam,O
604,grande,O
604,importância,O
604,nesta,O
604,mesma,O
604,facção,O
604,nomes,O
604,",",O
604,*Dione/negro,O
604,aparentando,O
604,25anos,O
604,com,O
604,algumas,O
604,de,O
604,formação,O
604,no,O
604,rosto,O
604,por,O
604,conta,O
604,de,O
604,um,O
604,acidente,O
604,de,O
604,moto,O
604,em,O
604,uma,O
604,perceguiçao,O
604,da,O
604,polícia,B-ORG
604,",",O
604,magro,O
604,mais,O
604,ou,O
604,menos,O
604,180cm,O
604,.,O
604,Nome,O
604,:,O
604,Guilherme,B-PER
604,vulgo,B-PER
604,pamonha,I-PER
604,",",O
604,cor,O
604,pardo,O
604,",",O
604,aproximadamente,O
604,170cm,O
604,23,O
604,à,O
604,25,O
604,anos,O
604,",",O
604,existem,O
604,outros,O
604,indivíduos,B-PER
604,que,O
604,ainda,O
604,não,O
604,pude,O
604,identificar,O
604,",",O
604,todos,B-PER
604,têm,O
604,o,O
604,abito,O
604,de,O
604,se,O
604,esconderem,O
604,e,O
604,esconderem,O
604,cargas,O
604,roubadas,O
604,",",O
604,armas,O
604,drogas,O
604,até,O
604,motos,O
604,roubadas,O
604,",",O
604,dentro,O
604,de,O
604,um,O
604,barraco,O
604,",",O
604,(,O
604,exata,O
604,localização,O
604,deste,O
604,barraco,O
604,",",O
604,entrando,O
604,pela,O
604,beira,O
604,do,O
604,rio,B-LOC
604,pelo,O
604,beco,O
604,principal,O
604,e,O
604,entrando,O
604,no,O
604,primeiro,O
604,beco,O
604,a,O
604,esquerda,O
604,",",O
604,depois,O
604,que,O
604,entrar,O
604,neste,O
604,mesmo,O
604,beco,O
604,",",O
604,o,O
604,barraco,O
604,seria,O
604,do,O
604,quinto,O
604,barraco,O
604,ao,O
604,sétimo,O
604,barraco,O
604,do,O
604,lado,O
604,esquerdo,O
604,do,O
604,beco,O
604,",",O
604,obs,O
604,:,O
604,esse,O
604,becoco,O
604,não,O
604,dá,O
604,saída,O
604,o,O
604,que,O
604,facilita,O
604,a,O
604,fuga,O
604,dos,O
604,indivíduos,B-PER
604,sempre,O
604,que,O
604,à,O
604,uma,O
604,batida,O
604,policial,O
604,.,O
604,Não,O
604,aguentamos,O
604,mais,O
604,",",O
604,por,O
604,favor,O
604,são,O
604,gritos,O
604,de,O
604,socorro,O
604,dos,O
604,moradores,B-PER
604,do,O
604,bairro,B-LOC
604,.,O
604,Obrigado,O
605,Traficantes,B-PER
605,do,O
605,Rio,B-LOC
605,estão,O
605,tentando,O
605,se,O
605,estabelecer,O
605,em,O
605,Ipiiba,B-LOC
605,.,O
605,Ocuparam,O
605,a,O
605,laje,O
605,de,O
605,uma,O
605,casa,B-LOC
605,no,O
605,morro,B-LOC
605,do,I-LOC
605,campinho,I-LOC
605,e,O
605,montaram,O
605,um,O
605,ponto,O
605,de,O
605,observação,O
605,e,O
605,vigilância,O
605,.,O
605,Estão,O
605,armados,O
605,de,O
605,pistolas,O
605,e,O
605,fuzis,O
605,.,O
605,A,O
605,laje,O
605,fica,O
605,de,O
605,frente,O
605,pro,O
605,campinho,B-LOC
605,em,O
605,frente,O
605,à,O
605,casa,B-LOC
605,de,O
605,Dona,B-PER
605,Maria,I-PER
605,do,O
605,bar,B-LOC
605,.,O
606,Prostibulo,O
606,aberto,O
606,na,O
606,Rua,B-LOC
606,Barão,I-LOC
606,do,I-LOC
606,Bom,I-LOC
606,Retiro,I-LOC
606,1029,O
606,sob,O
606,nome,O
606,M,B-LOC
606,.,I-LOC
606,Rosas,I-LOC
606,Night,I-LOC
606,Club,I-LOC
606,",",O
606,próximo,O
606,ao,O
606,American,B-ORG
606,Pet,I-ORG
606,",",O
606,emcima,O
606,da,O
606,Lotérica,O
606,.,O
606,O,O
606,horário,O
606,de,O
606,funcionamento,O
606,é,O
606,de,O
606,18,O
606,:,O
606,00,O
606,as,O
606,06,O
606,:,O
606,00,O
606,da,O
606,manhã,O
606,há,O
606,música,O
606,alta,O
606,no,O
606,local,B-LOC
606,a,O
606,noite,O
606,toda,O
606,",",O
606,além,O
606,de,O
606,menores,B-PER
606,e,O
606,uso,O
606,de,O
606,drogas,O
606,no,O
606,local,B-LOC
606,.,O
606,Solicito,O
606,providências,O
606,.,O
607,Individuo,B-PER
607,",",O
607,igual,O
607,do,O
607,video,O
607,em,O
607,anexo,O
607,",",O
607,sempre,O
607,dopado,O
607,e,O
607,induzido,O
607,a,O
607,delitos,O
607,sob,O
607,efeito,O
607,de,O
607,coacao,O
607,alucinacao,O
607,e,O
607,delirio,O
607,atraves,O
607,de,O
607,invasao,O
607,domiciliar,O
607,durante,O
607,o,O
607,sono,O
607,em,O
607,horario,O
607,irregular,O
607,",",O
607,devido,O
607,problema,O
607,neurologico,O
607,.,O
607,Motivo,O
607,subjetivo,O
607,principal,O
607,:,O
607,Homofobia,O
607,.,O
607,Por,O
607,gentileza,O
607,e,O
607,por,O
607,favor,O
607,desconsiderem,O
607,qualquer,O
607,auto,O
607,acusacao,O
